$GPGGA,165647.00,4252.65611,N,08043.78994,W,1,08,1.34,251.1,M,-35.6,M,,*6D
$GPGGA,165649.00,4252.65601,N,08043.78989,W,1,08,1.34,251.3,M,-35.6,M,,*6C
$GPGGA,165650.00,4252.65600,N,08043.78983,W,1,09,1.34,251.6,M,-35.6,M,,*6B
$GPGGA,165651.00,4252.65596,N,08043.78979,W,1,09,1.34,251.7,M,-35.6,M,,*62
$GPGGA,165652.00,4252.65593,N,08043.78978,W,1,09,1.34,251.6,M,-35.6,M,,*64
$GPGGA,165653.00,4252.65590,N,08043.78975,W,1,09,1.26,251.6,M,-35.6,M,,*68
$GPGGA,165655.00,4252.65581,N,08043.78975,W,1,09,1.26,251.5,M,-35.6,M,,*6D
$GPGGA,165656.00,4252.65579,N,08043.78975,W,1,09,1.26,251.4,M,-35.6,M,,*68
$GPGGA,165657.00,4252.65573,N,08043.78973,W,1,09,1.26,251.3,M,-35.6,M,,*62
$GPGGA,165659.00,4252.65570,N,08043.78966,W,1,09,1.26,251.5,M,-35.6,M,,*6D
$GPGGA,165700.00,4252.65576,N,08043.78961,W,1,09,1.26,251.7,M,-35.6,M,,*63
$GPGGA,165701.00,4252.65579,N,08043.78957,W,1,09,1.26,251.9,M,-35.6,M,,*66
$GPGGA,165702.00,4252.65582,N,08043.78953,W,1,09,1.26,252.2,M,-35.6,M,,*6D
$GPGGA,165704.00,4252.65587,N,08043.78945,W,1,09,1.26,252.7,M,-35.6,M,,*6C
$GPGGA,165705.00,4252.65590,N,08043.78943,W,1,09,1.26,252.9,M,-35.6,M,,*63
$GPGGA,165706.00,4252.65592,N,08043.78940,W,1,09,1.26,253.1,M,-35.6,M,,*68
$GPGGA,165707.00,4252.65598,N,08043.78936,W,1,08,1.26,253.4,M,-35.6,M,,*66
$GPGGA,165709.00,4252.65614,N,08043.78925,W,1,08,1.26,254.1,M,-35.6,M,,*6F
$GPGGA,165711.00,4252.65631,N,08043.78916,W,1,08,1.26,254.6,M,-35.6,M,,*66
$GPGGA,165712.00,4252.65638,N,08043.78912,W,1,08,1.26,254.8,M,-35.6,M,,*66
$GPGGA,165713.00,4252.65644,N,08043.78911,W,1,08,1.26,254.7,M,-35.6,M,,*60
$GPGGA,165715.00,4252.65648,N,08043.78907,W,1,08,1.26,254.9,M,-35.6,M,,*63
$GPGGA,165716.00,4252.65648,N,08043.78906,W,1,08,1.26,254.9,M,-35.6,M,,*61
$GPGGA,165717.00,4252.65647,N,08043.78905,W,1,08,1.26,255.0,M,-35.6,M,,*64
$GPGGA,165719.00,4252.65651,N,08043.78905,W,1,09,1.05,254.8,M,-35.6,M,,*64
$GPGGA,165720.00,4252.65657,N,08043.78903,W,1,09,1.05,254.9,M,-35.6,M,,*6F
$GPGGA,165721.00,4252.65668,N,08043.78896,W,1,09,1.05,255.1,M,-35.6,M,,*66
$GPGGA,165722.00,4252.65674,N,08043.78894,W,1,09,1.05,255.0,M,-35.6,M,,*6B
$GPGGA,165723.00,4252.65682,N,08043.78891,W,1,09,1.05,255.2,M,-35.6,M,,*64
$GPGGA,165724.00,4252.65691,N,08043.78889,W,1,09,1.05,255.2,M,-35.6,M,,*68
$GPGGA,165726.00,4252.65707,N,08043.78882,W,1,09,1.05,255.4,M,-35.6,M,,*69
$GPGGA,165727.00,4252.65713,N,08043.78878,W,1,09,1.05,255.5,M,-35.6,M,,*69
$GPGGA,165728.00,4252.65719,N,08043.78874,W,1,09,1.05,255.7,M,-35.6,M,,*62
$GPGGA,165729.00,4252.65724,N,08043.78870,W,1,09,1.05,255.9,M,-35.6,M,,*67
$GPGGA,165731.00,4252.65729,N,08043.78862,W,1,09,1.05,256.1,M,-35.6,M,,*6B
$GPGGA,165732.00,4252.65733,N,08043.78856,W,1,09,1.05,256.3,M,-35.6,M,,*66
$GPGGA,165733.00,4252.65737,N,08043.78851,W,1,09,1.05,256.5,M,-35.6,M,,*62
$GPGGA,165734.00,4252.65738,N,08043.78846,W,1,09,1.05,256.7,M,-35.6,M,,*6E
$GPGGA,165735.00,4252.65747,N,08043.78840,W,1,09,1.05,257.0,M,-35.6,M,,*67
$GPGGA,165737.00,4252.65764,N,08043.78826,W,1,09,1.05,257.7,M,-35.6,M,,*63
$GPGGA,165738.00,4252.65778,N,08043.78819,W,1,09,1.05,258.2,M,-35.6,M,,*67
$GPGGA,165739.00,4252.65795,N,08043.78812,W,1,09,1.05,258.8,M,-35.6,M,,*64
$GPGGA,165741.00,4252.65823,N,08043.78801,W,1,09,1.05,260.0,M,-35.6,M,,*68
$GPGGA,165742.00,4252.65841,N,08043.78793,W,1,09,1.05,260.7,M,-35.6,M,,*6C
$GPGGA,165743.00,4252.65850,N,08043.78786,W,1,09,1.05,261.3,M,-35.6,M,,*6C
$GPGGA,165744.00,4252.65865,N,08043.78779,W,1,09,1.05,262.0,M,-35.6,M,,*6D
$GPGGA,165746.00,4252.65905,N,08043.78761,W,1,09,1.05,263.4,M,-35.6,M,,*64
$GPGGA,165747.00,4252.65920,N,08043.78754,W,1,09,1.05,264.0,M,-35.6,M,,*67
$GPGGA,165749.00,4252.65946,N,08043.78744,W,1,09,1.05,264.9,M,-35.6,M,,*61
$GPGGA,165750.00,4252.65962,N,08043.78740,W,1,09,1.05,265.4,M,-35.6,M,,*67
$GPGGA,165751.00,4252.65979,N,08043.78737,W,1,09,1.05,266.0,M,-35.6,M,,*6B
$GPGGA,165752.00,4252.65991,N,08043.78734,W,1,09,1.05,266.5,M,-35.6,M,,*68

$GPGGA,165755.00,4252.66026,N,08043.78728,W,1,09,1.05,267.7,M,-35.6,M,,*67
$GPGGA,165756.00,4252.66029,N,08043.78725,W,1,09,1.34,267.8,M,-35.6,M,,*6B
$GPGGA,165757.00,4252.66036,N,08043.78723,W,1,09,1.05,268.0,M,-35.6,M,,*67
$GPGGA,165759.00,4252.66048,N,08043.78719,W,1,09,1.34,268.3,M,-35.6,M,,*68
$GPGGA,165800.00,4252.66056,N,08043.78717,W,1,09,1.05,268.6,M,-35.6,M,,*6D
$GPGGA,165801.00,4252.66063,N,08043.78716,W,1,09,1.05,268.8,M,-35.6,M,,*65
$GPGGA,165802.00,4252.66065,N,08043.78714,W,1,09,1.34,268.8,M,-35.6,M,,*60
$GPGGA,165804.00,4252.66083,N,08043.78712,W,1,09,1.05,269.1,M,-35.6,M,,*62
